State,Season,_YearMonth,AgeCategory_Legend,Sex_Label,Race_Label,MonthlyRate,Type
Oregon,2022-23,202212.0,5-11 years,All,All,1.5,Crude Rate
Oregon,2022-23,202302.0,5-11 years,All,All,0.0,Crude Rate
Oregon,2022-23,202305.0,2-4 years,All,All,0.0,Crude Rate
Oregon,2022-23,202212.0,2-4 years,All,All,7.6,Crude Rate
Oregon,2022-23,202210.0,2-4 years,All,All,3.8,Crude Rate
Oregon,2022-23,202303.0,2-4 years,All,All,0.0,Crude Rate
Oregon,2022-23,202307.0,2-4 years,All,All,1.9,Crude Rate
Oregon,2022-23,202304.0,2-4 years,All,All,1.9,Crude Rate
Oregon,2022-23,202306.0,2-4 years,All,All,0.0,Crude Rate
Oregon,2022-23,202302.0,2-4 years,All,All,3.8,Crude Rate
Oregon,2022-23,202309.0,2-4 years,All,All,3.8,Crude Rate
Oregon,2022-23,202301.0,2-4 years,All,All,0.0,Crude Rate
Oregon,2022-23,202308.0,2-4 years,All,All,3.8,Crude Rate
Oregon,2022-23,202211.0,2-4 years,All,All,3.8,Crude Rate
Oregon,2022-23,202212.0,1-<2 years,All,All,23.8,Crude Rate
Oregon,2022-23,202307.0,1-<2 years,All,All,0.0,Crude Rate
Oregon,2022-23,202306.0,1-<2 years,All,All,0.0,Crude Rate
Oregon,2022-23,202211.0,1-<2 years,All,All,17.8,Crude Rate
Oregon,2022-23,202309.0,1-<2 years,All,All,5.9,Crude Rate
Oregon,2022-23,202304.0,1-<2 years,All,All,5.9,Crude Rate
Oregon,2022-23,202301.0,1-<2 years,All,All,11.9,Crude Rate
Oregon,2022-23,202302.0,1-<2 years,All,All,11.9,Crude Rate
Oregon,2022-23,202210.0,1-<2 years,All,All,17.8,Crude Rate
Oregon,2022-23,202305.0,1-<2 years,All,All,5.9,Crude Rate
Oregon,2022-23,202308.0,1-<2 years,All,All,5.9,Crude Rate
Oregon,2022-23,202303.0,1-<2 years,All,All,23.8,Crude Rate
Oregon,2022-23,202210.0,6mo-<12 months,All,All,11.3,Crude Rate
Oregon,2022-23,202302.0,6mo-<12 months,All,All,0.0,Crude Rate
Oregon,2022-23,202212.0,6mo-<12 months,All,All,67.8,Crude Rate
Oregon,2022-23,202303.0,6mo-<12 months,All,All,11.3,Crude Rate
Oregon,2022-23,202305.0,6mo-<12 months,All,All,11.3,Crude Rate
Oregon,2022-23,202309.0,6mo-<12 months,All,All,11.3,Crude Rate
Oregon,2022-23,202308.0,6mo-<12 months,All,All,0.0,Crude Rate
Oregon,2022-23,202307.0,6mo-<12 months,All,All,0.0,Crude Rate
Oregon,2022-23,202301.0,6mo-<12 months,All,All,11.3,Crude Rate
Oregon,2022-23,202304.0,6mo-<12 months,All,All,11.3,Crude Rate
Oregon,2022-23,202306.0,6mo-<12 months,All,All,0.0,Crude Rate
Oregon,2022-23,202211.0,6mo-<12 months,All,All,11.3,Crude Rate
Oregon,2022-23,202303.0,0-<6 months,All,All,22.6,Crude Rate
Oregon,2022-23,202210.0,0-<6 months,All,All,11.3,Crude Rate
Oregon,2022-23,202306.0,0-<6 months,All,All,11.3,Crude Rate
Oregon,2022-23,202304.0,0-<6 months,All,All,0.0,Crude Rate
Oregon,2022-23,202301.0,0-<6 months,All,All,22.6,Crude Rate
Oregon,2022-23,202309.0,0-<6 months,All,All,45.2,Crude Rate
Oregon,2022-23,202307.0,0-<6 months,All,All,11.3,Crude Rate
Oregon,2022-23,202302.0,0-<6 months,All,All,33.9,Crude Rate
Oregon,2022-23,202305.0,0-<6 months,All,All,0.0,Crude Rate
Oregon,2022-23,202212.0,0-<6 months,All,All,56.5,Crude Rate
Oregon,2022-23,202211.0,0-<6 months,All,All,11.3,Crude Rate
Oregon,2022-23,202308.0,0-<6 months,All,All,79.1,Crude Rate
Oregon,2022-23,202210.0,65+ years,All,All,77.2,Crude Rate
Oregon,2022-23,202309.0,65+ years,All,All,86.8,Crude Rate
Oregon,2022-23,202307.0,65+ years,All,All,29.6,Crude Rate
Oregon,2022-23,202303.0,65+ years,All,All,70.4,Crude Rate
Oregon,2022-23,202308.0,65+ years,All,All,57.5,Crude Rate
Oregon,2022-23,202305.0,65+ years,All,All,34.7,Crude Rate
Oregon,2022-23,202301.0,65+ years,All,All,84.7,Crude Rate
Oregon,2022-23,202306.0,65+ years,All,All,25.2,Crude Rate
Oregon,2022-23,202302.0,65+ years,All,All,79.6,Crude Rate
Oregon,2022-23,202211.0,65+ years,All,All,112.6,Crude Rate
Oregon,2022-23,202212.0,65+ years,All,All,121.5,Crude Rate
Oregon,2022-23,202304.0,65+ years,All,All,55.1,Crude Rate
Oregon,2022-23,202304.0,50-64 years,All,All,11.3,Crude Rate
Oregon,2022-23,202301.0,50-64 years,All,All,22.8,Crude Rate
Oregon,2022-23,202309.0,50-64 years,All,All,13.1,Crude Rate
Oregon,2022-23,202212.0,50-64 years,All,All,38.3,Crude Rate
Oregon,2022-23,202303.0,50-64 years,All,All,15.8,Crude Rate
Oregon,2022-23,202307.0,50-64 years,All,All,7.3,Crude Rate
Oregon,2022-23,202308.0,50-64 years,All,All,10.0,Crude Rate
Oregon,2022-23,202302.0,50-64 years,All,All,15.2,Crude Rate
Oregon,2022-23,202305.0,50-64 years,All,All,7.6,Crude Rate
Oregon,2022-23,202210.0,50-64 years,All,All,22.5,Crude Rate
Oregon,2022-23,202306.0,50-64 years,All,All,5.2,Crude Rate
Oregon,2022-23,202211.0,50-64 years,All,All,30.1,Crude Rate
Oregon,2022-23,202212.0,18-49 years,All,All,13.8,Crude Rate
Oregon,2022-23,202305.0,18-49 years,All,All,3.3,Crude Rate
Oregon,2022-23,202301.0,18-49 years,All,All,9.3,Crude Rate
Oregon,2022-23,202309.0,18-49 years,All,All,6.9,Crude Rate
Oregon,2022-23,202302.0,18-49 years,All,All,6.8,Crude Rate
Oregon,2022-23,202308.0,18-49 years,All,All,3.3,Crude Rate
Oregon,2022-23,202304.0,18-49 years,All,All,3.2,Crude Rate
Oregon,2022-23,202211.0,18-49 years,All,All,12.6,Crude Rate
Oregon,2022-23,202303.0,18-49 years,All,All,5.7,Crude Rate
Oregon,2022-23,202306.0,18-49 years,All,All,3.2,Crude Rate
Oregon,2022-23,202307.0,18-49 years,All,All,2.1,Crude Rate
Oregon,2022-23,202210.0,18-49 years,All,All,10.0,Crude Rate
Oregon,2022-23,202212.0,5-17 years,All,All,3.0,Crude Rate
Oregon,2022-23,202302.0,5-17 years,All,All,1.5,Crude Rate
Oregon,2022-23,202301.0,5-17 years,All,All,1.5,Crude Rate
Oregon,2022-23,202306.0,5-17 years,All,All,0.4,Crude Rate
Oregon,2022-23,202309.0,5-17 years,All,All,2.3,Crude Rate
Oregon,2022-23,202210.0,5-17 years,All,All,1.5,Crude Rate
Oregon,2022-23,202305.0,5-17 years,All,All,0.4,Crude Rate
Oregon,2022-23,202304.0,5-17 years,All,All,1.9,Crude Rate
Oregon,2022-23,202308.0,5-17 years,All,All,1.9,Crude Rate
Oregon,2022-23,202303.0,5-17 years,All,All,0.8,Crude Rate
Oregon,2022-23,202211.0,5-17 years,All,All,2.6,Crude Rate
Oregon,2022-23,202307.0,5-17 years,All,All,0.4,Crude Rate
Oregon,2022-23,202308.0,0-4 years,All,All,11.5,Crude Rate
Oregon,2022-23,202211.0,0-4 years,All,All,8.0,Crude Rate
Oregon,2022-23,202305.0,0-4 years,All,All,2.3,Crude Rate
Oregon,2022-23,202210.0,0-4 years,All,All,8.0,Crude Rate
Oregon,2022-23,202307.0,0-4 years,All,All,2.3,Crude Rate
Oregon,2022-23,202309.0,0-4 years,All,All,9.2,Crude Rate
Oregon,2022-23,202303.0,0-4 years,All,All,8.0,Crude Rate
Oregon,2022-23,202304.0,0-4 years,All,All,3.4,Crude Rate
Oregon,2022-23,202301.0,0-4 years,All,All,5.7,Crude Rate
Oregon,2022-23,202302.0,0-4 years,All,All,8.0,Crude Rate
Oregon,2022-23,202212.0,0-4 years,All,All,21.8,Crude Rate
Oregon,2022-23,202306.0,0-4 years,All,All,1.1,Crude Rate
Ohio,2022-23,202304.0,All,All,All,8.8,Crude Rate
Ohio,2022-23,202305.0,All,All,All,6.1,Crude Rate
Ohio,2022-23,202302.0,All,All,All,18.1,Crude Rate
Ohio,2022-23,202307.0,All,All,All,3.9,Crude Rate
Ohio,2022-23,202301.0,All,All,All,23.7,Crude Rate
Ohio,2022-23,202309.0,All,All,All,15.0,Crude Rate
Ohio,2022-23,202308.0,All,All,All,8.1,Crude Rate
Ohio,2022-23,202306.0,All,All,All,3.0,Crude Rate
Ohio,2022-23,202210.0,All,All,All,23.0,Crude Rate
Ohio,2022-23,202212.0,All,All,All,37.3,Crude Rate
Ohio,2022-23,202211.0,All,All,All,25.1,Crude Rate
Ohio,2022-23,202303.0,All,All,All,19.2,Crude Rate
Ohio,2022-23,202211.0,All,All,Hispanic,16.9,Crude Rate
Ohio,2022-23,202308.0,All,All,Hispanic,4.7,Crude Rate
Ohio,2022-23,202305.0,All,All,Hispanic,1.9,Crude Rate
Ohio,2022-23,202304.0,All,All,Hispanic,2.8,Crude Rate
Ohio,2022-23,202302.0,All,All,Hispanic,11.3,Crude Rate
Ohio,2022-23,202301.0,All,All,Hispanic,22.6,Crude Rate
Ohio,2022-23,202307.0,All,All,Hispanic,0.9,Crude Rate
Ohio,2022-23,202303.0,All,All,Hispanic,13.2,Crude Rate
Ohio,2022-23,202306.0,All,All,Hispanic,0.9,Crude Rate
Ohio,2022-23,202212.0,All,All,Hispanic,17.9,Crude Rate
Ohio,2022-23,202309.0,All,All,Hispanic,11.3,Crude Rate
Ohio,2022-23,202210.0,All,All,Hispanic,7.5,Crude Rate
Ohio,2022-23,202306.0,All,All,"A/PI, non-Hispanic",0.9,Crude Rate
Ohio,2022-23,202211.0,All,All,"A/PI, non-Hispanic",10.3,Crude Rate
Ohio,2022-23,202301.0,All,All,"A/PI, non-Hispanic",3.4,Crude Rate
Ohio,2022-23,202308.0,All,All,"A/PI, non-Hispanic",3.4,Crude Rate
Ohio,2022-23,202302.0,All,All,"A/PI, non-Hispanic",4.3,Crude Rate
Ohio,2022-23,202309.0,All,All,"A/PI, non-Hispanic",6.0,Crude Rate
Ohio,2022-23,202304.0,All,All,"A/PI, non-Hispanic",1.7,Crude Rate
Ohio,2022-23,202210.0,All,All,"A/PI, non-Hispanic",5.1,Crude Rate
Ohio,2022-23,202307.0,All,All,"A/PI, non-Hispanic",4.3,Crude Rate
Ohio,2022-23,202212.0,All,All,"A/PI, non-Hispanic",16.3,Crude Rate
Ohio,2022-23,202303.0,All,All,"A/PI, non-Hispanic",6.9,Crude Rate
Ohio,2022-23,202305.0,All,All,"A/PI, non-Hispanic",0.0,Crude Rate
Ohio,2022-23,202302.0,All,All,"AI/AN, non-Hispanic",0.0,Crude Rate
Ohio,2022-23,202304.0,All,All,"AI/AN, non-Hispanic",0.0,Crude Rate
Ohio,2022-23,202307.0,All,All,"AI/AN, non-Hispanic",0.0,Crude Rate
Ohio,2022-23,202212.0,All,All,"AI/AN, non-Hispanic",0.0,Crude Rate
Ohio,2022-23,202210.0,All,All,"AI/AN, non-Hispanic",0.0,Crude Rate
Ohio,2022-23,202301.0,All,All,"AI/AN, non-Hispanic",24.3,Crude Rate
Ohio,2022-23,202305.0,All,All,"AI/AN, non-Hispanic",0.0,Crude Rate
Ohio,2022-23,202306.0,All,All,"AI/AN, non-Hispanic",0.0,Crude Rate
Ohio,2022-23,202309.0,All,All,"AI/AN, non-Hispanic",0.0,Crude Rate
Ohio,2022-23,202211.0,All,All,"AI/AN, non-Hispanic",24.3,Crude Rate
Ohio,2022-23,202308.0,All,All,"AI/AN, non-Hispanic",24.3,Crude Rate
Ohio,2022-23,202303.0,All,All,"AI/AN, non-Hispanic",0.0,Crude Rate
Ohio,2022-23,202303.0,All,All,"Black, non-Hispanic",18.6,Crude Rate
Ohio,2022-23,202211.0,All,All,"Black, non-Hispanic",26.9,Crude Rate
Ohio,2022-23,202307.0,All,All,"Black, non-Hispanic",5.3,Crude Rate
Ohio,2022-23,202306.0,All,All,"Black, non-Hispanic",3.9,Crude Rate
Ohio,2022-23,202301.0,All,All,"Black, non-Hispanic",23.6,Crude Rate
Ohio,2022-23,202304.0,All,All,"Black, non-Hispanic",11.6,Crude Rate
Ohio,2022-23,202302.0,All,All,"Black, non-Hispanic",18.6,Crude Rate
Ohio,2022-23,202309.0,All,All,"Black, non-Hispanic",14.1,Crude Rate
Ohio,2022-23,202212.0,All,All,"Black, non-Hispanic",41.8,Crude Rate
Ohio,2022-23,202210.0,All,All,"Black, non-Hispanic",23.0,Crude Rate
Ohio,2022-23,202308.0,All,All,"Black, non-Hispanic",9.4,Crude Rate
Ohio,2022-23,202305.0,All,All,"Black, non-Hispanic",8.3,Crude Rate
Ohio,2022-23,202306.0,All,All,"White, non-Hispanic",3.2,Crude Rate
Ohio,2022-23,202305.0,All,All,"White, non-Hispanic",6.6,Crude Rate
Ohio,2022-23,202307.0,All,All,"White, non-Hispanic",3.8,Crude Rate
Ohio,2022-23,202210.0,All,All,"White, non-Hispanic",26.0,Crude Rate
Ohio,2022-23,202211.0,All,All,"White, non-Hispanic",27.2,Crude Rate
Ohio,2022-23,202302.0,All,All,"White, non-Hispanic",20.0,Crude Rate
Ohio,2022-23,202212.0,All,All,"White, non-Hispanic",40.0,Crude Rate
Ohio,2022-23,202309.0,All,All,"White, non-Hispanic",16.2,Crude Rate
Ohio,2022-23,202308.0,All,All,"White, non-Hispanic",8.6,Crude Rate
Ohio,2022-23,202304.0,All,All,"White, non-Hispanic",9.4,Crude Rate
Ohio,2022-23,202303.0,All,All,"White, non-Hispanic",21.0,Crude Rate
Ohio,2022-23,202301.0,All,All,"White, non-Hispanic",25.7,Crude Rate
Ohio,2022-23,202210.0,All,Female,All,26.2,Crude Rate
Ohio,2022-23,202302.0,All,Female,All,20.5,Crude Rate
Ohio,2022-23,202307.0,All,Female,All,4.0,Crude Rate
Ohio,2022-23,202212.0,All,Female,All,40.0,Crude Rate
Ohio,2022-23,202305.0,All,Female,All,7.3,Crude Rate
Ohio,2022-23,202308.0,All,Female,All,8.7,Crude Rate
Ohio,2022-23,202309.0,All,Female,All,15.0,Crude Rate
Ohio,2022-23,202306.0,All,Female,All,2.8,Crude Rate
Ohio,2022-23,202301.0,All,Female,All,26.3,Crude Rate
Ohio,2022-23,202303.0,All,Female,All,20.3,Crude Rate
Ohio,2022-23,202211.0,All,Female,All,26.3,Crude Rate
Ohio,2022-23,202304.0,All,Female,All,9.0,Crude Rate
Ohio,2022-23,202302.0,All,Male,All,15.8,Crude Rate
Ohio,2022-23,202304.0,All,Male,All,8.7,Crude Rate
Ohio,2022-23,202210.0,All,Male,All,19.9,Crude Rate
Ohio,2022-23,202211.0,All,Male,All,24.0,Crude Rate
Ohio,2022-23,202305.0,All,Male,All,4.8,Crude Rate
Ohio,2022-23,202303.0,All,Male,All,18.1,Crude Rate
Ohio,2022-23,202212.0,All,Male,All,34.6,Crude Rate
Ohio,2022-23,202306.0,All,Male,All,3.1,Crude Rate
Ohio,2022-23,202307.0,All,Male,All,3.8,Crude Rate
Ohio,2022-23,202308.0,All,Male,All,7.5,Crude Rate
Ohio,2022-23,202309.0,All,Male,All,15.1,Crude Rate
Ohio,2022-23,202301.0,All,Male,All,21.2,Crude Rate
Ohio,2022-23,202308.0,18+ years (Adults),All,All,10.2,Crude Rate
Ohio,2022-23,202211.0,18+ years (Adults),All,All,32.1,Crude Rate
Ohio,2022-23,202212.0,18+ years (Adults),All,All,48.1,Crude Rate
Ohio,2022-23,202301.0,18+ years (Adults),All,All,30.6,Crude Rate
Ohio,2022-23,202304.0,18+ years (Adults),All,All,11.2,Crude Rate
Ohio,2022-23,202305.0,18+ years (Adults),All,All,7.9,Crude Rate
Ohio,2022-23,202302.0,18+ years (Adults),All,All,23.2,Crude Rate
Ohio,2022-23,202309.0,18+ years (Adults),All,All,19.3,Crude Rate
Ohio,2022-23,202306.0,18+ years (Adults),All,All,3.7,Crude Rate
Ohio,2022-23,202210.0,18+ years (Adults),All,All,29.5,Crude Rate
Ohio,2022-23,202307.0,18+ years (Adults),All,All,5.0,Crude Rate
Ohio,2022-23,202303.0,18+ years (Adults),All,All,24.8,Crude Rate
Ohio,2022-23,202305.0,0-17 years (Children),All,All,0.2,Crude Rate
Ohio,2022-23,202308.0,0-17 years (Children),All,All,1.0,Crude Rate
Ohio,2022-23,202212.0,0-17 years (Children),All,All,1.2,Crude Rate
Ohio,2022-23,202304.0,0-17 years (Children),All,All,1.0,Crude Rate
Ohio,2022-23,202302.0,0-17 years (Children),All,All,1.2,Crude Rate
Ohio,2022-23,202211.0,0-17 years (Children),All,All,1.8,Crude Rate
Ohio,2022-23,202303.0,0-17 years (Children),All,All,0.6,Crude Rate
Ohio,2022-23,202301.0,0-17 years (Children),All,All,0.8,Crude Rate
Ohio,2022-23,202309.0,0-17 years (Children),All,All,0.8,Crude Rate
Ohio,2022-23,202306.0,0-17 years (Children),All,All,0.6,Crude Rate
Ohio,2022-23,202210.0,0-17 years (Children),All,All,1.4,Crude Rate
Ohio,2022-23,202307.0,0-17 years (Children),All,All,0.2,Crude Rate
Ohio,2022-23,202303.0,75+ years,All,All,150.6,Crude Rate
Ohio,2022-23,202210.0,75+ years,All,All,184.2,Crude Rate
Ohio,2022-23,202305.0,75+ years,All,All,43.4,Crude Rate
Ohio,2022-23,202301.0,75+ years,All,All,166.2,Crude Rate
Ohio,2022-23,202306.0,75+ years,All,All,25.4,Crude Rate
Ohio,2022-23,202212.0,75+ years,All,All,290.6,Crude Rate
Ohio,2022-23,202308.0,75+ years,All,All,55.7,Crude Rate
Ohio,2022-23,202304.0,75+ years,All,All,67.9,Crude Rate
Ohio,2022-23,202309.0,75+ years,All,All,118.7,Crude Rate
Ohio,2022-23,202307.0,75+ years,All,All,31.1,Crude Rate
Ohio,2022-23,202211.0,75+ years,All,All,176.8,Crude Rate
Ohio,2022-23,202302.0,75+ years,All,All,138.3,Crude Rate
Ohio,2022-23,202302.0,1-4 years,All,All,0.9,Crude Rate
Ohio,2022-23,202210.0,1-4 years,All,All,0.9,Crude Rate
Ohio,2022-23,202308.0,1-4 years,All,All,1.9,Crude Rate
Ohio,2022-23,202301.0,1-4 years,All,All,0.0,Crude Rate
Ohio,2022-23,202305.0,1-4 years,All,All,0.0,Crude Rate
Ohio,2022-23,202303.0,1-4 years,All,All,1.9,Crude Rate
Ohio,2022-23,202309.0,1-4 years,All,All,0.9,Crude Rate
Ohio,2022-23,202307.0,1-4 years,All,All,0.0,Crude Rate
Ohio,2022-23,202304.0,1-4 years,All,All,0.9,Crude Rate
Ohio,2022-23,202212.0,1-4 years,All,All,0.9,Crude Rate
Ohio,2022-23,202306.0,1-4 years,All,All,0.9,Crude Rate
Ohio,2022-23,202211.0,1-4 years,All,All,0.9,Crude Rate
Ohio,2022-23,202306.0,0-<1 year,All,All,0.0,Crude Rate
Ohio,2022-23,202308.0,0-<1 year,All,All,11.6,Crude Rate
Ohio,2022-23,202309.0,0-<1 year,All,All,7.7,Crude Rate
Ohio,2022-23,202212.0,0-<1 year,All,All,15.4,Crude Rate
Ohio,2022-23,202304.0,0-<1 year,All,All,3.9,Crude Rate
Ohio,2022-23,202303.0,0-<1 year,All,All,0.0,Crude Rate
Ohio,2022-23,202211.0,0-<1 year,All,All,27.0,Crude Rate
Ohio,2022-23,202210.0,0-<1 year,All,All,15.4,Crude Rate
Ohio,2022-23,202302.0,0-<1 year,All,All,15.4,Crude Rate
Ohio,2022-23,202305.0,0-<1 year,All,All,3.9,Crude Rate
Ohio,2022-23,202301.0,0-<1 year,All,All,7.7,Crude Rate
Ohio,2022-23,202307.0,0-<1 year,All,All,0.0,Crude Rate
Ohio,2022-23,202301.0,85+ years,All,All,278.4,Crude Rate
Ohio,2022-23,202210.0,85+ years,All,All,304.0,Crude Rate
Ohio,2022-23,202308.0,85+ years,All,All,99.2,Crude Rate
Ohio,2022-23,202211.0,85+ years,All,All,288.0,Crude Rate
Ohio,2022-23,202212.0,85+ years,All,All,483.1,Crude Rate
Ohio,2022-23,202309.0,85+ years,All,All,166.4,Crude Rate
Ohio,2022-23,202306.0,85+ years,All,All,51.2,Crude Rate
Ohio,2022-23,202303.0,85+ years,All,All,278.4,Crude Rate
Ohio,2022-23,202304.0,85+ years,All,All,105.6,Crude Rate
Ohio,2022-23,202307.0,85+ years,All,All,48.0,Crude Rate
Ohio,2022-23,202305.0,85+ years,All,All,76.8,Crude Rate
Ohio,2022-23,202302.0,85+ years,All,All,208.0,Crude Rate
Ohio,2022-23,202304.0,75-84 years,All,All,55.0,Crude Rate
Ohio,2022-23,202309.0,75-84 years,All,All,102.3,Crude Rate
Ohio,2022-23,202302.0,75-84 years,All,All,114.4,Crude Rate
Ohio,2022-23,202301.0,75-84 years,All,All,127.6,Crude Rate
Ohio,2022-23,202306.0,75-84 years,All,All,16.5,Crude Rate
Ohio,2022-23,202305.0,75-84 years,All,All,31.9,Crude Rate
Ohio,2022-23,202303.0,75-84 years,All,All,106.7,Crude Rate
Ohio,2022-23,202307.0,75-84 years,All,All,25.3,Crude Rate
Ohio,2022-23,202308.0,75-84 years,All,All,40.7,Crude Rate
Ohio,2022-23,202212.0,75-84 years,All,All,224.4,Crude Rate
Ohio,2022-23,202211.0,75-84 years,All,All,138.6,Crude Rate
Ohio,2022-23,202210.0,75-84 years,All,All,143.0,Crude Rate
Ohio,2022-23,202210.0,65-74 years,All,All,60.7,Crude Rate
Ohio,2022-23,202301.0,65-74 years,All,All,61.8,Crude Rate
Ohio,2022-23,202308.0,65-74 years,All,All,22.5,Crude Rate
Ohio,2022-23,202303.0,65-74 years,All,All,47.1,Crude Rate
Ohio,2022-23,202304.0,65-74 years,All,All,18.8,Crude Rate
Ohio,2022-23,202307.0,65-74 years,All,All,12.0,Crude Rate
Ohio,2022-23,202306.0,65-74 years,All,All,4.7,Crude Rate
Ohio,2022-23,202211.0,65-74 years,All,All,63.9,Crude Rate
Ohio,2022-23,202302.0,65-74 years,All,All,46.1,Crude Rate
Ohio,2022-23,202305.0,65-74 years,All,All,17.3,Crude Rate
Ohio,2022-23,202212.0,65-74 years,All,All,95.8,Crude Rate
Ohio,2022-23,202309.0,65-74 years,All,All,35.6,Crude Rate
Ohio,2022-23,202303.0,40-49 years,All,All,4.7,Crude Rate
Ohio,2022-23,202210.0,40-49 years,All,All,13.0,Crude Rate
Ohio,2022-23,202308.0,40-49 years,All,All,3.2,Crude Rate
Ohio,2022-23,202309.0,40-49 years,All,All,6.9,Crude Rate
Ohio,2022-23,202302.0,40-49 years,All,All,9.7,Crude Rate
Ohio,2022-23,202305.0,40-49 years,All,All,3.2,Crude Rate
Ohio,2022-23,202301.0,40-49 years,All,All,13.0,Crude Rate
Ohio,2022-23,202212.0,40-49 years,All,All,19.1,Crude Rate
Ohio,2022-23,202307.0,40-49 years,All,All,0.7,Crude Rate
Ohio,2022-23,202304.0,40-49 years,All,All,4.3,Crude Rate
Ohio,2022-23,202211.0,40-49 years,All,All,9.7,Crude Rate
Ohio,2022-23,202306.0,40-49 years,All,All,0.4,Crude Rate
Ohio,2022-23,202309.0,30-39 years,All,All,6.1,Crude Rate
Ohio,2022-23,202301.0,30-39 years,All,All,9.8,Crude Rate
Ohio,2022-23,202308.0,30-39 years,All,All,2.7,Crude Rate
Ohio,2022-23,202306.0,30-39 years,All,All,0.9,Crude Rate
Ohio,2022-23,202211.0,30-39 years,All,All,10.1,Crude Rate
Ohio,2022-23,202305.0,30-39 years,All,All,2.1,Crude Rate
Ohio,2022-23,202303.0,30-39 years,All,All,8.6,Crude Rate
Ohio,2022-23,202307.0,30-39 years,All,All,1.2,Crude Rate
Ohio,2022-23,202210.0,30-39 years,All,All,5.8,Crude Rate
Ohio,2022-23,202304.0,30-39 years,All,All,3.1,Crude Rate
Ohio,2022-23,202212.0,30-39 years,All,All,11.3,Crude Rate
Ohio,2022-23,202302.0,30-39 years,All,All,6.7,Crude Rate
Ohio,2022-23,202306.0,18-29 years,All,All,0.0,Crude Rate
Ohio,2022-23,202212.0,18-29 years,All,All,11.5,Crude Rate
Ohio,2022-23,202210.0,18-29 years,All,All,3.4,Crude Rate
Ohio,2022-23,202301.0,18-29 years,All,All,8.1,Crude Rate
Ohio,2022-23,202309.0,18-29 years,All,All,2.2,Crude Rate
Ohio,2022-23,202305.0,18-29 years,All,All,1.7,Crude Rate
Ohio,2022-23,202303.0,18-29 years,All,All,4.8,Crude Rate
Ohio,2022-23,202302.0,18-29 years,All,All,3.9,Crude Rate
Ohio,2022-23,202211.0,18-29 years,All,All,8.4,Crude Rate
Ohio,2022-23,202308.0,18-29 years,All,All,2.2,Crude Rate
Ohio,2022-23,202307.0,18-29 years,All,All,0.6,Crude Rate
Ohio,2022-23,202304.0,18-29 years,All,All,0.8,Crude Rate
Ohio,2022-23,202308.0,12-17 years,All,All,0.0,Crude Rate
Ohio,2022-23,202211.0,12-17 years,All,All,0.6,Crude Rate
Ohio,2022-23,202212.0,12-17 years,All,All,0.6,Crude Rate
Ohio,2022-23,202305.0,12-17 years,All,All,0.0,Crude Rate
Ohio,2022-23,202210.0,12-17 years,All,All,0.6,Crude Rate
Ohio,2022-23,202301.0,12-17 years,All,All,1.2,Crude Rate
Ohio,2022-23,202306.0,12-17 years,All,All,0.6,Crude Rate
Ohio,2022-23,202303.0,12-17 years,All,All,0.0,Crude Rate
Ohio,2022-23,202304.0,12-17 years,All,All,0.6,Crude Rate
Ohio,2022-23,202302.0,12-17 years,All,All,0.6,Crude Rate
Ohio,2022-23,202307.0,12-17 years,All,All,0.0,Crude Rate
Ohio,2022-23,202309.0,12-17 years,All,All,0.6,Crude Rate
Ohio,2022-23,202303.0,5-11 years,All,All,0.5,Crude Rate
Ohio,2022-23,202211.0,5-11 years,All,All,0.0,Crude Rate
Ohio,2022-23,202210.0,5-11 years,All,All,0.5,Crude Rate
Ohio,2022-23,202308.0,5-11 years,All,All,0.0,Crude Rate
Ohio,2022-23,202301.0,5-11 years,All,All,0.0,Crude Rate
Ohio,2022-23,202304.0,5-11 years,All,All,1.0,Crude Rate
Ohio,2022-23,202305.0,5-11 years,All,All,0.0,Crude Rate
Ohio,2022-23,202309.0,5-11 years,All,All,0.0,Crude Rate
Ohio,2022-23,202306.0,5-11 years,All,All,0.5,Crude Rate
Ohio,2022-23,202307.0,5-11 years,All,All,0.5,Crude Rate
Ohio,2022-23,202212.0,5-11 years,All,All,0.0,Crude Rate
Ohio,2022-23,202302.0,5-11 years,All,All,0.0,Crude Rate
Ohio,2022-23,202308.0,2-4 years,All,All,0.0,Crude Rate
Ohio,2022-23,202304.0,2-4 years,All,All,1.2,Crude Rate
Ohio,2022-23,202305.0,2-4 years,All,All,0.0,Crude Rate
Ohio,2022-23,202301.0,2-4 years,All,All,0.0,Crude Rate
Ohio,2022-23,202211.0,2-4 years,All,All,1.2,Crude Rate
Ohio,2022-23,202302.0,2-4 years,All,All,1.2,Crude Rate
Ohio,2022-23,202210.0,2-4 years,All,All,0.0,Crude Rate
Ohio,2022-23,202212.0,2-4 years,All,All,1.2,Crude Rate
Ohio,2022-23,202307.0,2-4 years,All,All,0.0,Crude Rate
Ohio,2022-23,202306.0,2-4 years,All,All,1.2,Crude Rate
Ohio,2022-23,202309.0,2-4 years,All,All,1.2,Crude Rate
Ohio,2022-23,202303.0,2-4 years,All,All,0.0,Crude Rate
Ohio,2022-23,202303.0,1-<2 years,All,All,7.8,Crude Rate
Ohio,2022-23,202309.0,1-<2 years,All,All,0.0,Crude Rate
Ohio,2022-23,202211.0,1-<2 years,All,All,0.0,Crude Rate
Ohio,2022-23,202305.0,1-<2 years,All,All,0.0,Crude Rate
